Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,Rel Return 1W %,Rel Return 1M %,Rel Return 3M %,RS 3M,RS 6M,Rel Return 6M %,Rel Return YTD %,Rel Return 1Y %,RS YTD,RS 1Y
0QYR,Panasonic Holdings Corporation,,30.094043887147336,64.62809917355372,53.79864113650401,90.80459770114942,,82.02693793992584,2.2587268993839835,99,99,28.7321083259066,43.06210900206809,31.647022541838272,99,99,50.66661740225427,1.60278562898309,,0,99
0RJT,Redcare Pharmacy N.V.,,6.416698879010446,6.252412196063291,12.966762412802634,-26.074113856068738,,-39.44126704795425,0.6949524506218121,99,99,7.801247641836737,7.887304464397291,11.357804197872932,77.43109749525219,27.400325304727655,-30.228276963034638,0.624056114462947,-45.83868537902331,0,10.767999373071655
1,CK Hutchison Holdings Ltd,,-2.528735632183906,5.123966942148763,16.590284142988093,22.30769230769231,,63.7065637065637,0.15748031496063214,99,70.77143350366269,-1.2605726473030388,6.741495967778597,14.929716986364092,85.77561199307381,87.17858939501006,15.694914106795292,0.08696239702710465,45.240799498225236,0,91.1424888050231
1024,Kuaishou Technology Class B,,-1.2987012987012865,-12.699425654116132,1.9374068554396595,-9.042553191489358,,49.34497816593888,-0.07304601899196078,1,1,-0.014534786811997243,-11.356142889336777,0.48553707829800796,29.85388864171542,18.227074423505076,-13.96032581981601,-0.14340163015570856,32.49917131451141,0,38.61564151984965
1211,BYD Company Limited Class H,,4.543025120256548,-1.4112903225806508,-2.7833001988071544,-14.059753954305801,,-10.494203564354377,0.05115089514066205,98.50058004425185,75.79092559694183,5.903196198828846,0.10568153589550913,-4.167934089631631,68.26549260770831,26.648460487448574,-18.70626289342467,-0.019292159394980885,-20.5902735986795,0,11.074465598808716
1301,Formosa Plastics Corporation,,-0.7470651013874097,15.671641791044769,12.454655380894797,20.936280884265273,,38.80597014925373,2.4229074889867874,52.35407946100073,54.833521066206615,-1.118482054209751,16.179706564559158,10.972850987041486,63.619745593875656,65.41325460034011,11.336443758071061,2.6937187944032726,21.598618477858654,0,65.83579432669133
1EL,EssilorLuxottica SA,,-0.11792452830189125,-6.132249722940522,-20.717628705148208,-3.310502283105029,,-13.571428571428573,-1.626016260162608,61.135001411381346,31.031263514350258,1.1816046384512617,-4.6879186625718345,-20.572263154552587,9.91877707993227,9.91877707993227,-8.538188217604105,-1.6952784709365238,-22.701733982922097,0,8.771048199340225
1KER,Kering SA,,7.842003853564555,-2.762334954829739,-11.201015389497051,32.191780821917824,,-0.2495098912849719,-1.1654600035316809,63.3252339499672,87.93907926783594,9.24509673831867,-1.2661514472040205,-11.03820096960248,39.178164829252516,44.87781166281847,25.0446021771127,-1.2350464783366821,-10.78714142429511,0,55.471564150875004
1N8,Adyen NV,,-20.689957865168545,-35.41815582558971,-38.32764505119454,-35.33495562553679,,-50.498575498575505,-2.0277597050531386,1,1,-19.658083902959586,-34.42444325442789,-38.21456775939256,1,1,-38.825492674279346,-2.0967390601563025,-55.730079180757585,0,1
1PUM,PUMA SE,,2.2737022737022787,8.759124087591232,42.32835820895522,37.406340057636875,,-20.32085561497327,1.05977108944468,99.00000000000001,99,3.6043480223898237,10.432586810992522,42.589319628480254,93.26252013719782,93.26252013719782,29.97722719438129,0.9886178952782867,-28.738152246597217,0,40.75355725622393
1TKA,thyssenkrupp AG,,-9.33165195460277,4.607177497575166,16.368148467846346,78.08359140084022,,241.90823006206855,2.082347373402751,14.244083722964469,40.75082081349475,-8.151999226824728,6.21675475015979,16.581511409664923,59.367592069201805,76.51999389146577,68.45519216499868,2.010474213535886,205.78907974440054,0,81.81362535400463
2318,"Ping An Insurance (Group) Company of China, Ltd. Class H",,-3.2191780821917733,2.91332847778587,17.84820683903253,22.020725388601047,,59.480812641083546,0.42643923240939785,14.95138595754135,73.77671805744126,-1.9599981915999747,4.496842692280888,16.169723394357785,89.60680206312996,91.08887030818538,15.423462553509257,0.3557319484613893,41.491704475187966,0,92.10343004361873
2354,"Foxconn Technology Co., Ltd.",,1.5570934256055464,0.3418803418803467,-17.207334273624827,-23.066841415465262,,-21.73333333333333,1.3816925734024255,99,54.68311017068741,1.1770540220739019,0.782612174856292,-18.298285425772633,17.908073913678884,11.10667163349775,-29.17374156664474,1.6497508543498622,-31.4358126721763,0,7.4154476283144355
2628,China Life Insurance Co. Ltd. Class H,,-3.767123287671234,5.572949279899805,23.155588020452885,42.76037256562235,,127.83783783783782,1.9347037484885148,34.721011380481265,67.75017056122263,-2.5150725118173978,7.197386739300095,21.4015128320721,85.55278011165376,90.1187434122346,35.0417846187667,1.8629345401287296,102.13819760354413,0,92.81020657025336
2VZ,"Leonardo DRS, Inc.",,-2.619555284800486,-12.626400655916928,4.2726679712981035,-10.922262468654226,,14.587813620071685,0.18802883108742938,28.133424121162903,10.36322453885375,-1.3525739212158578,-11.281994264835976,4.463853647813147,46.89514566894949,34.15527924638698,-15.730565719337788,0.11748940484773013,2.477726386736652,0,22.521584078290303
300750,"Contemporary Amperex Technology Co., Limited Class A",,-1.0213757416488414,3.276325088339216,-9.596159556567363,38.56481832663276,,39.82700551132885,-2.8015005187964,59.64655496187086,84.17315210214626,-1.5516676648848375,4.6543129566630865,-10.820971227847313,45.82715465649513,62.467141954211655,29.59726825100747,-1.2763314089661206,24.443920885447632,0,65.34021645752492
3988,Bank of China Limited Class H,,-0.8510638297872347,3.555555555555559,-1.6877637130801704,2.643171806167403,,12.832929782082331,0.2150537634408556,99,89.14542195699183,0.4389267295523801,5.148951635904327,-3.088001064522784,59.30611473667516,64.68916292500225,-2.906409877404779,0.14449530974601715,0.10560700944994611,0,27.720381928218767
399001,Shenzhen Component Index,,1.3910900506513613,-1.4436245790449895,6.690043881100351,24.875189149048232,,33.32247699542155,-1.279903533979966,99,67.44032485438835,0.8478730020731573,-0.12861371319666878,5.244583043220282,83.0333082973251,88.80388619871997,16.79359581662272,0.26914138392595355,18.654988847100277,0,91.31030460117067
3KLA,"JL MAG Rare-Earth Co., Ltd. Class H",,3.6971830985915526,-4.07166123778502,9.888059701492525,15.039062499999991,,81.23076923076921,-1.0084033613445387,52.236839518664695,59.90114753446927,5.552856928885381,-2.677235367402109,10.15079169608502,73.4804930264807,29.8638358405187,8.574601210121005,-1.0084033613445458,62.07759442610927,0,45.221097635889876
4005,"Sumitomo Chemical Co., Ltd.",,6.5022421524663585,15.501519756838904,29.958960328317367,46.34146341463415,,74.47199265381084,1.3693757780544276,99,99,5.857058052591503,16.960218818234402,29.899866411629755,99.00000000000001,99,35.8297780997612,1.2980046003889016,54.016479088986344,0,99
4927,Pola Orbis Holdings Inc.,,-3.5778175313059033,-0.6268436578171092,2.3158694001518603,3.653846153846154,,-2.9528267915016206,-2.2488211824446864,1,36.24166796614444,-4.161937243217475,0.6281660614438973,2.269345132437827,49.37621871162314,36.45225563721738,-3.791594031197998,-2.3176448947034682,-14.330869409111122,0,14.493329678177869
4FG,"Fuyao Glass Industry Group Co., Ltd. Class H",,-5.51724137931035,-2.142857142857148,-10.45751633986929,12.295081967213116,,6.201550387596891,-0.7246376811594305,56.386444039868636,35.74088132097259,-4.287960750097992,-0.6371418094190288,-10.293338702061924,18.67697505436222,11.40989495860317,6.233535921898216,-0.7945345259163603,-5.022243826449813,0,17.37030359501813
4HO,Thales SA,,-0.2435064935064912,-3.72111241676459,2.3313905079100845,5.948275862068971,,50.29043106083766,0,35.54055691364227,20.86291482904654,-0.7779659608229633,-2.436489450640129,2.3569256648762713,57.17944814750102,44.60529842654127,-0.0515252193798102,1.569128245776282,33.103225571164174,0,40.66735040099362
4JP,"JAPAN POST INSURANCE Co., Ltd.",,5.18518518518518,1.4285714285714235,27.927927927927925,21.36752136752137,,51.87165775401069,0.7092198581560258,85.6233756846696,94.4061688364554,6.553711173586488,2.989239876368594,28.162485918261503,96.29087155289606,96.50233477419516,14.816256554430376,0.6383134767377376,35.821268401349954,0,97.05296607295477
4TKA,thyssenkrupp AG,,-9.36024044654358,1.392891450528334,16.91404519273371,8.456637895602142,,123.43353090601184,-1.9962859795728864,1,31.009196386031523,-9.845855727372207,2.745749176958836,16.94321921725082,53.085074257939674,38.1756300125859,2.3147894507677584,-0.4584820209685609,97.88168451194285,0,64.1493034634483
5843,Nippon Insure Co. Ltd.,,12.060085836909872,0.9667440061871616,0.6165703275529866,1.3980582524271845,,114.01639344262296,3.7346046881207786,99,99,11.381232658315902,2.2418795630529824,0.5708187517531456,35.685722829484504,25.329363373726515,-5.885349026812081,3.6615682227737945,88.9245997823826,0,55.488042020411676
5O7,Total Energy Services Inc.,,2.8735632183908115,10.040983606557381,20.134228187919472,43.77510040160643,,37.51600512163893,4.27184466019417,99.00000000000001,99,4.212013538518609,11.981126801204715,19.399413766880063,99,99,34.3756779961798,4.198429940081372,22.004482138354685,0,99
5Y2,Dino Polska SA,,0.3206498503633963,-1.696690406367834,-7.069306930693074,-14.672727272727279,,-18.38260869565218,3.9424141749723134,99,74.06743687175651,1.6258851480131602,-0.1841099624555487,-6.898916954401713,42.39347804937789,17.592137990908192,-19.278585191852528,3.869231397115347,-27.008253057189783,0,1.5646671498998015
600500,Sinochem International Corporation Class A,,0.6787330316742138,10.148514851485151,0.9070294784580506,9.876543209876552,,15.284974093264255,-1.1111111111111072,29.182022537705304,79.8696466666216,0.13933253617961291,11.618196475510876,-0.4600817727142683,83.33393086347472,60.82146691380073,2.7656227376357965,0.4405823763787692,0.11772435677318495,0,55.66757941239039
600660,"Fuyao Glass Industry Group Co., Ltd. Class A",,-2.0132013201320116,-3.1795206261209783,-9.75683890577507,7.068157230436353,,1.4869253119125014,-0.0673174015482988,83.75567215729559,24.262124258942944,-2.5381793981062604,-1.8876713482890346,-10.979473656901192,10.673812167939206,5.7564885307717715,0.1389881017649926,1.5007545478659623,-9.678170835177244,0,5.7564885307717715
600688,Sinopec Shanghai Petrochemical Co. Ltd. Class A,,-0.9554140127388614,7.612456747404836,8.741258741258742,7.986111111111111,,5.423728813559311,-2.5078369905956137,14.210641184640906,72.50783556533786,-1.486059335229942,9.048300439089356,7.268007580658953,80.33331743474976,80.33331743474976,0.9975344250851648,-0.978059923396791,-6.174475238543762,0,27.574366291324232
6146,Disco Corporation,,9.817629179331307,22.267343485617598,51.32984293193717,80.1995012468828,,68.28132277596647,-1.094990418833835,35.22005543439431,87.42662950315015,9.152360666664437,23.811489913796805,51.261031415532486,93.48128600460626,93.90726541566866,67.25579816502017,-1.164626509188013,48.55161814892871,0,94.85509707648423
6501,"Hitachi, Ltd.",,-5.235699645984721,-5.07652108995894,-0.6640625,20.893748514380796,,31.421188630490953,-2.3612977538875026,1,14.918143854317584,-5.809776008965412,-3.877707516925641,-0.7092317565089808,33.13506965794112,63.048243672685416,12.209968734770628,-2.4300422747208574,16.01305425977568,0,68.45895949816357
6594,Nidec Corporation,,2.1561017680034498,10.75268817204301,8.124144226380649,-18.57707509881423,,-7.225376933620521,1.5430775825117875,99,99,1.537246322016138,12.151412990761454,8.074978865602992,99,30.973464240228278,-24.425671552662518,1.4715841065460957,-18.102495557303264,0,30.973464240228278
7181,"JAPAN POST INSURANCE Co., Ltd.",,-2.4341580207502,-5.689488910318226,22.127872127872127,19.12302070645554,,63.13594662218516,-4.510837727006444,1,50.64589272068496,-3.0252059523590025,-4.498416669053591,22.072339102042076,72.98330020478946,76.02102205401677,10.566432039062606,-4.578068820355965,44.00949819752619,0,84.14927195239466
7201,"Nissan Motor Co., Ltd.",,4.9927988478156395,4.019024970273478,20.62879205736347,35.16687268232384,,8.34778300718355,-2.1476510067114143,79.32756487371927,88.56912782152955,4.356758863596384,5.332708585959669,20.57394068143716,88.56912782152955,90.03147375337885,25.457856539671265,-2.216545949897005,-4.355170121916811,0,50.732508343572846
7203,Toyota Motor Corp.,,-3.015873015873016,-1.2924071082390953,16.491897044804578,36.7910447761194,,29.79288369622942,-2.8616852146263914,14.24560625140741,73.28040481687586,-3.603396953451972,-0.0458029647875944,16.438926765253594,82.15103460212424,84.74678446359685,26.965364596161084,-2.930077427456587,14.575655689130611,0,87.09644438790993
7269,Suzuki Motor Corp.,,1.798093587521664,-0.9694415173867229,5.571781622107391,33.07844803171906,,25.7762312633833,-1.364399664147775,76.92297451832086,89.86904517792881,1.18140693329876,0.28124144342779533,5.523776851586155,72.00899784597866,78.00313001615916,23.519443117728166,-1.4338460714249481,11.029925190948795,0,81.66190860067474
728,China Telecom Corp. Ltd. Class H,,-0.2032520325203209,-5.394990366088637,-14.90467937608318,-21.06109324758842,,-10.889292196007254,0.40899795501023445,99.00000000000001,22.853991755162355,1.0951669692714616,-3.9393151903501242,-16.11667140139779,9.213404580060727,6.711420828327197,-25.329062595434245,0.3383029509495059,-20.940797044011713,0,4.642648195578005
7309,Shimano Inc.,,-7.462686567164178,0.4122497055359246,6.296758104738156,1.4277215942891135,,-19.953051643192488,1.7606684571769622,17.299650147488673,19.572982861176165,-8.023271978939192,1.6803824080876828,6.248423678610583,52.435800192653964,52.435800192653964,-5.857816398336259,1.689021781915578,-29.337947253254278,0,13.202825603356313
8035,Tokyo Electron Ltd.,,0.8530343650987083,-2.841042498239023,21.029540801403922,96.86013320647004,,60.69902912621359,-1.4527268397237436,66.70826005921073,59.533096955906665,0.24207282211687972,-1.613996478304788,20.97450720015944,86.4677676786285,91.97801170746762,82.71969943584907,-1.522111058450453,41.8582907352224,0,91.97801170746762
850312,Assicurazioni Generali S.p.A.,,-2.0505617977528203,0.40310970342643415,4.338719329742656,4.182850313713769,,13.917020581509304,0,82.101048771797,69.39309632848794,-0.7761774679340688,1.8625813824303923,1.8777488760246197,63.45481369577016,63.45481369577016,-1.4255260801451246,-0.07040704070406982,0.9621447389212359,0,23.85012308163584
857,"PetroChina Co., Ltd. Class H",,0.21834061135370714,11.543134872417973,4.436860068259393,19.066147859922175,,49.99999999999999,1.436464088397779,46.88372463065194,86.66837325357263,1.522244800899297,13.25943481346919,2.949391184852275,88.46993512286747,91.72323926062529,12.62862939990497,1.3650456758382856,33.08030803080309,0,93.56888891896286
8BU,Brunello Cucinelli S.p.A.,,2.1582733812949604,-7.612231620039032,-7.592190889370933,-11.78297784220335,,-34.56221198156682,-0.9993028119916332,82.06149217942378,82.36608230541734,3.4874173268645774,-6.190672851713708,-7.422759629542136,32.34566183776248,26.27212616036687,-16.54482076909284,-1.0690062731581071,-41.4779327395105,0,12.530779000938415
8BU,Brunello Cucinelli S.p.A.,,3.7172011661807614,-7.39696312364426,-2.7341079972658986,-11.3947696139477,,-34.37355880092237,0.1877493546115895,78.79667797481844,88.39927770466042,5.573233222253236,-5.972092046514842,-2.778335978961291,33.24755686433926,27.084827740394015,-16.18536556852033,0.18774935461158712,-41.30632931087113,0,12.818681471609061
8GC,Glencore plc,,-3.2923236874025217,1.1600507522204107,32.17288336293665,59.91404011461319,,32.59681634592542,-1.4653954802259763,1,41.785304084137486,-1.5617279396743262,2.630525417353519,32.48889627072043,83.02889324643424,86.16557327548774,50.92789141378322,-1.4653954802259845,18.583467438372907,0,86.16557327548774
9434,SoftBank Corp.,,0.37348272642390823,-0.7844946931241296,-3.673835125448024,-6.440382941688429,,6.699751861042183,0.42036431574031097,99,86.47406233332222,-0.23457372192245712,0.46852400976138575,-3.717635801811947,28.066345950245058,19.871749469690243,-13.160756168451195,0.3496613089613505,-5.8099821561974085,0,14.340887588747767
992,Lenovo Group Limited,,1.1969532100108946,4.729729729729729,-11.428571428571422,-14.127423822714674,,-23.519736842105257,0.4319654427645888,99,98.1226811863348,2.51358977029369,6.341192677826335,-12.690072816805486,43.09932523927467,17.764047129955262,-18.770274072651954,0.3612542679753945,-32.146553471136585,0,11.43226144667501
A1CWEB,Pola Orbis Holdings Inc.,,-4.054054054054063,,,,,,-3.4013605442176873,1,0,-5.410230312888311,,,0,0,,-3.6454864641752875,,0,0
A403UW,Saab AB Class B,,-5.83588586167984,-10.027726432532354,23.37100010560777,25.788736944115414,,165.86253982703687,-1.3677811550152015,1,1,-4.610750999330153,-8.643334573753132,23.597202892746765,62.4890943726878,62.4890943726878,18.998820523809655,-1.4372251814847274,137.7651492959947,0,73.76113202563178
AAON,"AAON, Inc.",,4.780669916001243,15.027322404371587,-0.9800078400627206,21.573817831789203,,-7.801806734191073,-0.560968408621192,85.35718989800941,94.29760466724852,6.143932904127301,16.480032702723825,-0.7432603707254251,96.68078390465544,80.42521065685514,15.011417397304669,-0.6309804880694664,-18.403077537427976,0,49.59916223257704
AAPL,Apple Inc.,,-8.032503955127284,-1.6079396830281498,-6.468716861081663,9.880573932468426,,7.983281969012538,-2.273335116341274,1,32.706397861842525,-6.835948487700788,-0.365320483425472,-6.245092377742562,25.974818821627235,38.268616826402514,3.9493599673568274,-2.3421415690646463,-4.433013555081189,0,54.14122980097118
ABBV,AbbVie Inc.,,3.611869489325513,4.330974807336975,-0.7417570638425545,13.103380887238615,,19.94818652849741,1.7582417582417582,99,99,4.959925642417284,5.648598119535234,-0.5044399593527469,60.784617080038316,53.19941675352731,6.9982038917851845,1.6865967915472704,6.156124420732225,0,49.28774238683096
ABNB,"Airbnb, Inc.",,-0.6793255852021709,-8.615106559228856,-0.27939847152601155,-2.6396020539152807,,-13.642186165670378,4.648154536046913,99,31.89724032046795,0.6128993976496914,-7.460982712474121,-0.04097591121590977,25.082276679251272,24.738010773037225,-7.894992804800386,4.574474867286657,-23.571909710185373,0,9.071107447719823
ABT,Abbott Laboratories,,1.6692231345303694,-9.855999999999995,-12.529110386585923,-12.84034653465346,,-13.648555444861676,1.0854938548488453,99,48.657757607621576,2.992004226137685,-8.717547722772261,-12.3199757330181,29.183690316537124,23.695524819352126,-17.54511404110707,1.0143225500445523,-23.577546627373284,0,13.493927917146026
ACLS,"Axcelis Technologies, Inc.",,9.839684014869887,1.4267324608453102,10.688363380941226,12.888782759238257,,57.21649484536082,4.428981665562172,99,95.3381019167104,11.26876798584443,2.707677332848072,10.95300882620845,94.57722230407478,67.41946592400366,6.795189498453574,4.355456309934043,39.139192269742445,0,81.58807274099921
ADBE,Adobe Inc.,,-1.6431924882628992,-13.293259755616859,-21.6822429906542,-24.27276378449709,,-42.95747255596853,0.5600000000000104,99,23.337367036349146,-0.36350802529390863,-12.198217535588787,-21.494992614526247,10.734158470827348,8.86997035190613,-28.36042391318137,0.4891986798679886,-49.51642191619974,0,4.689544570151117
ADI,"Analog Devices, Inc.",,5.19581838040257,13.124601496694524,39.620609675281656,42.711993565048054,,64.33481207039439,1.732254949299858,99,99,6.564482713419317,14.553281832428356,39.95442939478397,99,99,35.00858122446316,1.6606282791485245,45.43902047787777,0,99
ADM,Archer-Daniels-Midland Company,,7.491039426523298,5.654394926897998,22.383187104672515,19.912035185925617,,35.471485036702425,2.5649794801641588,98.99999999999999,99.00000000000001,8.8895660414309,7.2800855800452755,22.327537984023525,99,99,13.041827493425059,2.4927665133134247,20.281986956459594,0,99
ADM,Archer-Daniels-Midland Company,,4.794210764360028,7.600619195046457,20.363636363636374,17.178017532029678,,53.71517027863779,0.014388489208640455,97.87118384107585,98.27985941331855,6.15764992751348,8.959535705892584,20.651414474780815,98.6968658717306,98.71761714625697,10.852896820363105,-0.056028682004892416,36.04046225055943,0,98.79290435926009
ADP,"Automatic Data Processing, Inc.",,-8.32036652835408,-17.945841392649896,-16.67255941858181,-29.690400424290637,,-30.829936409587468,1.0240045722994882,16.661176275136285,5.172733065655257,-7.127556335624334,-16.909557849401953,-16.47333136115942,4.300052945410178,2.6342542165122613,-33.48562340102125,0.9528765602793938,-38.783352302293636,0,2.103393497866378
ADS,adidas AG,,0.8789062499999963,-3.5180572851805767,-5.976941747572829,-6.768953068592058,,-40.3579676674365,0,96.16572469240964,98.2559855237598,2.191404817565092,-2.0335019803350147,-5.804548901492102,48.542642514755805,24.57880611251085,-11.801446690998823,-0.07040704070407339,-46.66117035106128,0,10.565015761955056
ADS,adidas AG,,0.9803921568627451,-4.275092936802977,-5.272838749233596,-8.47156398104266,,-40.116279069767444,0.6514657980456027,99,76.45050877530245,2.2942111204584563,-2.80218604264392,-5.099154918557457,45.28661548062118,21.847050202785258,-13.412152826657067,0.5806000795519298,-46.44502434739597,0,9.283331030752032
ADSK,"Autodesk, Inc.",,-3.8186356073211343,-11.50489895897121,-23.371114204281835,-18.512775330396476,,-22.22147470398277,3.4587677300997757,46.57569618292921,17.723250380913715,-2.5672550394251905,-10.387271060235223,-23.18790176006178,9.559233910854068,7.177845932365966,-22.91135232759693,3.3859254733921116,-31.16472163900997,0,6.899973177887767
AEG,Aegon Ltd. New York Registry Shares,,-3.807106598984769,-2.5706940874036013,-3.3163265306122423,0.9320905459387522,,12.630014858841005,-0.13175230566534632,1,33.59402388046292,-2.5555760313763947,-1.3402337663072181,-3.0851649790829425,49.82364720929762,29.838228510380223,-4.516095639745945,-0.20206658346993878,-0.32057826882242035,0,43.7621132298563
AEHR,Aehr Test Systems,,9.283819628647212,11.051212938005396,24.203273040482348,52.916224814422065,,181.91593352883675,3.4062387952671185,35.14579508372599,55.707419930831016,10.70567145131843,12.453707904483181,24.50023136106318,65.43918684525147,63.90631040820205,44.66200101805869,3.333433522627981,149.50025325113154,0,77.2976462438473
AEO,"American Eagle Outfitters, Inc.",,7.239057239057233,-0.7788161993769442,43.06569343065695,101.58227848101265,,79.43661971830987,3.830480847595767,99,87.26474944485645,8.63430540584921,0.47427421869913566,43.40775002074418,75.62674679408272,83.2887796282603,90.70112285490151,3.7573768786821655,58.80436945102963,0,85.34072149462504
AEP,"American Electric Power Company, Inc.",,7.566225165562915,10.016086698840063,5.917835017932826,15.133794081162502,,26.95652173913044,2.7762398164992415,99,99.00000000000001,8.965729994633008,11.405508783881508,6.171074579471847,99,99,8.919017957676207,2.7038781074975207,12.358616731238337,0,64.71355980840401
AES,The AES Corporation,,1.4330218068535852,16.285714285714295,15.707178393745563,25.811437403400323,,61.34786917740338,0.4938271604938386,99,99,2.7527297693424675,17.754317146000336,15.98382335272146,99,99,19.020295641104575,0.4230724306998813,42.795526728094046,0,99
AGNC,AGNC Investment Corp.,,-0.6993006993007,-1.8150388936905866,11.372549019607845,18.210197710718003,,11.591355599214143,-0.17574692442883436,90.83117286327109,41.983796596533324,0.5926643946445889,-0.5750352044711806,11.638830288257587,66.92930702106975,70.98229989493723,11.829361222629391,-0.2460302269242877,-1.2398088531839362,0,52.85715555774619
AI,Air Liquide SA,,1.5312836463691841,6.607210149478715,-0.7832592938975936,-7.377496453126696,,-1.542923433874708,0.20070838252656634,99.00000000000001,99,2.852270057727152,8.247561648515068,-2.1963792825389574,81.13917703446636,37.55147368734395,-12.601310551223182,0.1301600289899135,-11.689742941811582,0,21.322014065094635
AI,"C3.ai, Inc.",,-7.467811158798292,-22.501797268152412,-27.30950775455159,-39.97772828507796,,-66.83076923076922,3.8535645472061515,37.718963436731535,18.884843545713796,-6.263908679852263,-21.523052089536787,-27.135711638145168,10.619689464096037,6.713457421090834,-43.217654356378475,3.7804443257427613,-70.64468342218838,0,3.094286720470445
AIG,"American International Group, Inc. New",,2.020333680917619,7.16046002190579,0.34615384615384104,-2.5401568920433397,,1.8345042935206823,-0.6725888324873112,88.11652642242025,91.19184966487012,3.3476829434768236,8.513817646824911,0.5860720431017431,44.13854355962612,41.372223748920796,-7.8009155665909,-0.7425223232983219,-9.874783262869615,0,19.429493311156698
AIGI,ARTISTMSS INTL GROUP INC,,0,-99.9090909090909,-96.66666666666667,-99.9,,-99.99749999999999,0,81.03864132738866,81.03864132738866,,,,81.03864132738866,81.03864132738866,,-4.815667522654159,,0,81.03864132738866
AIL,Air Liquide SA,,1.1194474216982229,5.59631886581271,-1.0142224294707445,-4.606224019773069,,-2.109753285681345,0.8073133087973318,99,99,2.4350755825056445,7.221115910040614,-0.8327303547172901,79.66657418732756,36.40345401191498,-9.755459012178427,0.7363378626833276,-12.455176499127123,0,21.827804759771368
AIR,Airbus SE,,1.2529771150460889,-10.045998160073598,-5.2978208232445505,6.375108790252392,,15.770779067013981,1.6318470013512185,99,45.97561853259177,2.570342581874795,-8.661887446027633,-6.6466410063120955,35.593013501568954,35.593013501568954,0.37566187718279365,1.5602910254646791,3.839638711680797,0,52.14372651018243
